7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""Solutions are obvious if one only has the optical power to observe them over the horizon.  -- K. A. Arsdall""",2018-09-03 15:30:47,89c96cd1-ce32-49ae-ada4-d2a7775d95e4,Lolita,Gaitone,Video,Lead Software Developer
a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer,"""Workers of the world, arise! You have nothing to lose but your chairs.""",2018-07-20 17:13:40,0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern
76e88a2d-48d7-412a-b8d3-3f8ab59371e2,Wallie,Bysshe,Ad Serving,Software Developer,"""Did I say 2? I lied.""",2018-08-28 09:01:42,2992bc31-01ed-4594-99dc-35a58297874a,Emlyn,Marsden,Data Insights,Data Scientist Intern
4b5575d5-b471-4783-bba6-f8bd63611c2c,Meghann,Radborne,Quality Insurance,Software Developer,"""Nothing endures but change.  -- Heraclitus""",2018-08-09 15:35:28,447e3706-8dcd-4b5d-b620-c99bbc91419b,Miller,Beldum,,Project Lead
7b305e77-3e79-44a5-958b-730f68a68a7e,Daisy,Epperson,DevOps,Director,"""The most hopelessly stupid man is he who is not aware that he is wise.""",2018-07-03 11:40:21,fd9c654e-a5c7-407f-9f86-291d2394c409,Ange,Sulland,Ad Delivery,Director
0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern,"""Ralph's Observation:  It is a mistake to let any mechanical object realise that you  are in a hurry.""",2018-10-20 12:32:44,b822d960-8423-4de8-81fd-1bef34971347,Hildegaard,Kellie,Data Insights,Data Scientist Intern
7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""What we wish, that we readily believe.  -- Demosthenes""",2018-08-07 09:53:37,bbd28c6e-5766-42c9-80ad-055b830773eb,Jany,Andreuzzi,Quality Insurance,Senior Software Developer
277ca0a3-1daf-4f5b-9518-5973c7a22a9c,Law,Legerwood,Quality Insurance,Software Developer,"""A lost ounce of gold may be found, a lost moment of time never.""",2018-07-21 18:31:50,9fae9051-67f4-4be7-836b-a1bbef1fb505,Shirlene,D'Avaux,,Project Lead
8ec1b5e8-875e-4a9c-87db-5082b16ca67d,Thorny,Readings,Ad Serving,Lead Software Developer,"""Not only is UNIX dead, it's starting to smell really bad.  -- Rob Pike""",2018-08-09 14:49:17,2992bc31-01ed-4594-99dc-35a58297874a,Emlyn,Marsden,Data Insights,Data Scientist Intern
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,"""Moderation is a fatal thing. Nothing succeeds like excess.  -- Oscar Wilde""",2018-07-03 14:17:51,c30fd569-c1f7-4053-8ab6-6e7f23ccf7de,Alfy,Kilian,Video,Director
7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""Adults die young.""",2018-06-25 12:24:11,f68f607d-b527-4973-87c0-5024d881be8a,Jervis,Cleaton,Ad Serving,Software Developer
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,"""You will lose an important disk file.""",2018-08-27 14:04:26,a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer
89c96cd1-ce32-49ae-ada4-d2a7775d95e4,Lolita,Gaitone,Video,Lead Software Developer,"""Distance doesn't make you any smaller, but it does make you part of a larger picture.""",2018-07-23 14:15:32,dfdda4e0-5257-4671-80ab-400385a324f2,Laughton,Parncutt,Ad Delivery,Software Engineer Intern
4cdbc120-d0f9-4673-a372-35c1e2328cce,Steffie,Ceccoli,Quality Insurance,Senior Software Developer,"""Even bytes get lonely for a little bit.""",2018-08-14 15:49:40,9fae9051-67f4-4be7-836b-a1bbef1fb505,Shirlene,D'Avaux,,Project Lead
e695f1c3-5c39-416f-af55-9fdbcf6b2b92,Dale,Freeburn,Support,Technical Support Specialist,"""Learn from other people's mistakes, you don't have time to make your own.""",2018-05-25 18:09:33,c69ec24f-8edc-496e-a730-4044455aae7e,Raina,McCue,Data Insights,Data Scientist
80d5d8a8-46ad-4111-8fb9-6e77d8a56bbd,Margo,Aspling,Analytics,Software Developer,"""Did I say 2? I lied.""",2018-07-29 10:51:37,9205dd58-283b-4506-b52f-0626b480ff6d,Shurwood,Bertolin,Analytics,Lead Software Developer
a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer,"""If only one could get that wonderful feeling of accomplishment without having to accomplish anything.""",2018-07-28 11:33:03,ad15a886-f057-43cf-b56f-fd18b1384db6,Bethanne,Gasnoll,,Lead Technical Support Specialist
16705815-0568-460c-955f-dcf760bdb28a,Tessy,Heliot,Analytics,Software Developer,"""The wise man seeks everything in himself; the ignorant man tries to get everything from somebody else.""",2018-08-27 17:35:04,4e001d0e-a76d-4ba0-8779-614d0e947dca,Chev,Geraldo,Customer Success,Account Manager
0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern,"""There is Jackson standing like a stone wall. Let us determine to die, and we will conquer. Follow me.  -- General Barnard E. Bee (CSA)""",2018-06-12 18:58:18,9f627db9-eadf-4769-ac13-f1c1d6ebbcf4,Kayley,Hamblin,,Software Engineer Intern
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""Horngren's Observation:  Among economists, the real world is often a special case.""",2018-06-30 16:14:24,f68f607d-b527-4973-87c0-5024d881be8a,Jervis,Cleaton,Ad Serving,Software Developer
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,,Senior DevOps Engineer,"""You can tune a piano, but you can't tuna fish. You can tune a filesystem, but you can't tuna fish.  -- from the tunefs(8) man page""",2018-07-11 12:29:24,47961922-06a2-4cb2-93bb-046389e9a8f1,Piper,Jerram,Analytics,Software Engineer Intern
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""Memory fault - where am I?""",2018-10-19 12:24:34,5c0b707a-59ed-4496-bb53-59aa2dda419f,Bernadette,Sobieski,Data Insights,Senior Data Scientist
,Ludwig,Mangenot,,Senior Software Developer,"""Everyone is more or less mad on one point.  -- Rudyard Kipling""",2018-07-15 15:32:35,499ecac4-1ed2-4121-a5fe-bb4e8707232e,Zelma,Shovlar,Customer Success,Account Manager
,Dimitri,Gregg,Quality Insurance,Senior Software Developer,"""Never underestimate the power of human stupidity.""",2018-09-15 10:29:10,ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer
d913982a-7854-4de0-ac48-d16eb65abb5f,Northrop,Matley,Ad Serving,Lead Software Developer,"""boy, n:  A noise with dirt on it.""",2018-07-11 18:46:54,31e362d9-428d-4c03-aad9-3e479f5e469c,Isidro,,Dashboard,Senior Software Developer
9fae9051-67f4-4be7-836b-a1bbef1fb505,Shirlene,D'Avaux,Project Management,Project Lead,"""In short, _N is Richardian if, and only if, _N is not Richardian.""",2018-09-20 10:29:19,447e3706-8dcd-4b5d-b620-c99bbc91419b,Miller,Beldum,Project Management,Project Lead
447e3706-8dcd-4b5d-b620-c99bbc91419b,Miller,Beldum,Project Management,Project Lead,"""What causes the mysterious death of everyone?""",2018-07-03 18:56:23,9fae9051-67f4-4be7-836b-a1bbef1fb505,Shirlene,D'Avaux,Project Management,Project Lead
4cd61a3a-7b3c-467a-bb4c-065064b13aee,Vidovic,Sheilds,Video,Senior Software Developer,"""Remember, extremism in the nondefense of moderation is not a virtue.  -- Peter Neumann, about usenet""",2018-10-04 17:55:09,fd9c654e-a5c7-407f-9f86-291d2394c409,Ange,Sulland,Ad Delivery,Director
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""Shaw's Principle:  Build a system that even a fool can use, and only a fool will  want to use it.""",2018-06-02 10:30:07,8ec1b5e8-875e-4a9c-87db-5082b16ca67d,Thorny,Readings,Ad Serving,Lead Software Developer
f68f607d-b527-4973-87c0-5024d881be8a,Jervis,Cleaton,Ad Serving,Software Developer,"""Nihilism should commence with oneself.""",2018-06-17 17:07:11,dfdda4e0-5257-4671-80ab-400385a324f2,Laughton,Parncutt,,Software Engineer Intern
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,"""All great discoveries are made by mistake.  -- Young""",2018-07-03 18:51:37,d913982a-7854-4de0-ac48-d16eb65abb5f,Northrop,Matley,Ad Serving,Lead Software Developer
7b305e77-3e79-44a5-958b-730f68a68a7e,Daisy,Epperson,DevOps,Director,"""Nihilism should commence with oneself.""",2018-06-02 12:23:42,a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer
7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""A platitude is simply a truth repeated till people get tired of hearing it.  -- Stanley Baldwin""",2018-06-01 16:39:42,47961922-06a2-4cb2-93bb-046389e9a8f1,Piper,Jerram,Analytics,Software Engineer Intern
76e88a2d-48d7-412a-b8d3-3f8ab59371e2,Wallie,Bysshe,Ad Serving,Software Developer,"""Now this is a totally brain damaged algorithm. Gag me with a smurfette.  -- P. Buhr, Computer Science 354""",,e87b6855-fa9f-4e82-9129-da453b843bf2,Emlyn,Jurca,Data Insights,Lead Data Scientist
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,""" EARTH smog | bricks AIR -- mud -- FIRE soda water | tequila WATER""",2018-09-05 08:42:16,16705815-0568-460c-955f-dcf760bdb28a,Tessy,Heliot,Analytics,Software Developer
e695f1c3-5c39-416f-af55-9fdbcf6b2b92,Dale,Freeburn,Support,Technical Support Specialist,"""All a man needs out of life is a place to sit 'n' spit in the fire.""",2018-06-03 08:41:29,0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern
7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""Immigration is the sincerest form of flattery.  -- Jack Paar""",2018-07-26 15:56:40,9205dd58-283b-4506-b52f-0626b480ff6d,Shurwood,Bertolin,Analytics,Lead Software Developer
f68f607d-b527-4973-87c0-5024d881be8a,Jervis,Cleaton,,Software Developer,"""I'll defend to the death your right to say that, but I never said I'd listen to it!  -- Tom Galloway with apologies to Voltaire""",2018-10-04 08:35:57,cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer
a3d15ecd-cfaa-482f-a11c-500557916adf,Laverna,Simonato,Support,Technical Support Specialist,"""Familiarity breeds attempt.""",2018-10-10 16:53:53,e8a6701c-77a0-435a-a8e4-958311ec8666,Ludwig,Mangenot,Ad Serving,Senior Software Developer
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""With your bare hands?!?""",2018-09-30 12:08:07,499ecac4-1ed2-4121-a5fe-bb4e8707232e,Zelma,Shovlar,Customer Success,Account Manager
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,"""A song in time is worth a dime.""",2018-08-19 17:15:46,c69ec24f-8edc-496e-a730-4044455aae7e,Raina,McCue,Data Insights,Data Scientist
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""Memory fault - where am I?""",2018-08-27 12:15:30,e1c724f2-2456-4b24-b21f-9a36e7e423c6,Leonore,Scothorne,Customer Success,Account Manager
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,,DevOps Engineer,"""Whereof one cannot speak, thereof one must be silent.  -- Wittgenstein""",2018-07-31 14:04:42,ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""There is Jackson standing like a stone wall. Let us determine to die, and we will conquer. Follow me.  -- General Barnard E. Bee (CSA)""",2018-08-30 18:02:11,e8a6701c-77a0-435a-a8e4-958311ec8666,Ludwig,Mangenot,Ad Serving,Senior Software Developer
a3a38f28-fca4-4315-98e7-c93fa7425919,Dahlia,Staunton,DevOps,DevOps Engineer Intern,"""It is like saying that for the cause of peace, God and the Devil will have a high-level meeting.  -- Rev. Carl McIntire, on Nixon's China trip""",2018-06-28 14:32:18,0e68c820-4ed9-4c10-bb50-91c25426e566,Alison,Fretson,Analytics,Software Engineer Intern
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer,"""The Moral Majority is neither.""",2018-06-10 12:28:59,ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,Trustey,DevOps,DevOps Engineer
9bbd7a08-6184-43ec-953f-c2228dc0d334,Arley,Westmancoat,Analytics,Software Developer,"""User n.:  A programmer who will believe anything you tell him.""",2018-06-09 08:52:08,d913982a-7854-4de0-ac48-d16eb65abb5f,Northrop,Matley,,Lead Software Developer
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""Bride, n.:  A woman with a fine prospect of happiness behind her.  -- Ambrose Bierce, The Devil's Dictionary""",2018-09-05 10:51:15,77c9ec48-ab15-4de6-84a5-b7804d7b225c,Lisa,Bernette,Data Insights,Data Engineer
e238115b-6f1c-4ad9-b6d5-4cc6138492c6,Hallie,Gockelen,Analytics,Senior Software Developer,"""A pound of salt will not sweeten a single cup of tea.""",2018-06-14 12:17:19,76e88a2d-48d7-412a-b8d3-3f8ab59371e2,Wallie,Bysshe,Ad Serving,Software Developer
ae3e9564-4d17-4c9c-94d7-1b4f62736874,Fredric,,DevOps,DevOps Engineer,"""It is easier to fight for one's principles than to live up to them.  -- Alfred Adler""",2018-10-17 10:23:27,a3a38f28-fca4-4315-98e7-c93fa7425919,Dahlia,Staunton,DevOps,DevOps Engineer Intern
76e88a2d-48d7-412a-b8d3-3f8ab59371e2,Wallie,Bysshe,Ad Serving,Software Developer,"""A candidate is a person who gets money from the rich and votes from the poor to protect them from each other.""",2018-10-01 13:56:48,0c261410-d8a1-42ea-9715-7e66994d631c,Carey,Rapsey,,Lead Software Developer
263c30b9-0dee-4b96-9079-a8857c8e314c,Murial,Cordero,Quality Insurance,Software Developer,"""Why bother building any more nuclear warheads until we use the ones we have?""",2018-06-04 14:30:07,03c9c3ba-6ced-4956-81f6-62a84c2648ef,Val,Cardnell,Authoring Tools,Lead Software Developer
a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,,Lead DevOps Engineer,"""Beware of friends who are false and deceitful.""",2018-05-27 17:33:01,7d8d029e-c592-43e8-919f-67ba8731d2c2,Sloan,Lafee,Authoring Tools,Senior Software Developer
ad15a886-f057-43cf-b56f-fd18b1384db6,Bethanne,Gasnoll,Support,Lead Technical Support Specialist,"""Free markets select for winning solutions.  -- Eric S. Raymond""",2018-08-14 13:15:07,3e3aa907-3a75-4ab7-85a7-53fb6245f711,Jerri,Whatling,Data Insights,Director
,Duncan,Crozier,Video,Senior Software Developer,"""Just when you thought you were winning the rat race, along comes a faster rat!!""",2018-07-04 17:09:06,e238115b-6f1c-4ad9-b6d5-4cc6138492c6,Hallie,Gockelen,Analytics,Senior Software Developer
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""If you lived today as if it were your last, you'd buy up a box of rockets and fire them all off, wouldn't you?  -- Garrison Keillor""",2018-06-06 16:03:40,31e362d9-428d-4c03-aad9-3e479f5e469c,Isidro,Cluley,Dashboard,Senior Software Developer
76e88a2d-48d7-412a-b8d3-3f8ab59371e2,Wallie,Bysshe,Ad Serving,Software Developer,"""Do people know you have freckles everywhere?""",2018-06-22 10:27:28,7e82e612-92fd-4178-8bf8-7e88a189681f,Alister,Pittman,Ad Delivery,Lead Software Developer
0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern,"""System going down at 5 this afternoon to install scheduler bug.""",2018-07-15 15:14:04,9205dd58-283b-4506-b52f-0626b480ff6d,Shurwood,Bertolin,,Lead Software Developer
a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer,"""O.K., fine.""",2018-09-29 09:08:31,5c0b707a-59ed-4496-bb53-59aa2dda419f,Bernadette,Sobieski,Data Insights,Senior Data Scientist
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""Happiness is just an illusion, filled with sadness and confusion.""",2018-08-16 21:32:52,9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""I haven't lost my mind -- it's backed up on tape somewhere.""",2018-06-19 18:26:50,9bbd7a08-6184-43ec-953f-c2228dc0d334,Arley,Westmancoat,Analytics,Software Developer
e238115b-6f1c-4ad9-b6d5-4cc6138492c6,Hallie,Gockelen,Analytics,Senior Software Developer,"""War hath no fury like a non-combatant.  -- Charles Edward Montague""",2018-08-23 11:19:40,c69ec24f-8edc-496e-a730-4044455aae7e,Raina,McCue,Data Insights,Data Scientist
cf189149-184f-4c81-89b4-41b4e1481f77,Jeri,O'Ruane,DevOps,DevOps Engineer,"""How many Bavarian Illuminati does it take to screw in a lightbulb? Three: one to screw it in, and one to confuse the issue.""",2018-09-07 09:03:45,a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,,DevOps,Lead DevOps Engineer
8ec1b5e8-875e-4a9c-87db-5082b16ca67d,Thorny,Readings,Ad Serving,Lead Software Developer,"""The Roman Rule:  The one who says it cannot be done should never interrupt the  one who is doing it.""",2018-06-13 13:30:17,d6ef4984-b4b1-42dd-b6c3-7d214b202562,Herve,Noorwood,Data Insights,Senior Data Scientist
9df71c45-4be6-41a4-acab-bf1051f6f98c,Alida,Deddum,DevOps,Senior DevOps Engineer,"""Brain fried -- Core dumped""",2018-07-17 08:19:56,c69ec24f-8edc-496e-a730-4044455aae7e,Raina,McCue,Data Insights,Data Scientist
db347daf-963d-4fc5-8d7d-33412e923f17,Hilary,Gircke,Video,Software Developer,"""A day without sunshine is like night.""",2018-09-13 08:25:41,7a2dcfa9-e250-449f-a8e4-eaae8fa6cfa6,Shoshana,Bachura,Ad Delivery,Senior Software Developer
24969484-6a77-4566-a233-7f61773a9107,Marjory,Tolman,Video,Software Engineer Intern,"""If you don't like the way I drive, stay off the sidewalk!""",2018-10-04 11:51:07,e695f1c3-5c39-416f-af55-9fdbcf6b2b92,Dale,Freeburn,Support,Technical Support Specialist
d0a67ada-4613-4a52-bcb3-12f6bbfb9a61,Janene,Tedman,Ad Serving,Director,"""Buck-passing usually turns out to be a boomerang.""",2018-10-19 11:49:38,0bf13136-4134-4357-bc96-1ad43f937318,Hillard,Mattiussi,Ad Serving,Software Engineer Intern
82baebd6-c0ff-4059-9fa8-9602501a5dfd,Penelope,Dishmon,Analytics,Software Developer,"""A thing is not necessarily true because a man dies for it.  -- Oscar Wilde, The Portrait of Mr. W. H.""",2018-09-06 13:19:30,dfdda4e0-5257-4671-80ab-400385a324f2,Laughton,Parncutt,Ad Delivery,Software Engineer Intern
a3d15ecd-cfaa-482f-a11c-500557916adf,Laverna,Simonato,Support,Technical Support Specialist,"""I've found my niche. If you're wondering why I'm not there, there was this little hole in the bottom ...  -- John Croll""",2018-09-19 18:19:18,c24ba3b5-508f-9715-4f3a-f1c1d6ebbcf4,Dunc,Ibeson,,CEO
f68f607d-b527-4973-87c0-5024d881be8a,Jervis,Cleaton,Ad Serving,Software Developer,"""Kludge, n.:  An ill-assorted collection of poorly-matching parts, forming a  distressing whole.  -- Jackson Granholm, Datamation""",2018-07-15 17:28:50,a0b48f82-2612-47bb-b1df-818c1fd79df0,Cristian,McIlheran,DevOps,Lead DevOps Engineer
7a041199-fcdd-45c5-bdba-4d9e4211d4ad,Holly,Halleybone,Ad Delivery,Software Developer,"""intoxicated, adj.:  When you feel sophisticated without being able to pronounce it.""",2018-08-04 18:39:38,24969484-6a77-4566-a233-7f61773a9107,Marjory,Tolman,Video,Software Engineer Intern
a9a5dab0-8990-407a-9769-9af89671d362,Kayley,Oganian,Quality Insurance,Director,"""All a man needs out of life is a place to sit 'n' spit in the fire.""",2018-08-25 18:11:10,bd675b01-9f1e-43a3-83c4-2dc213421e61,Beaufort,Lawry,Project Management,Director
24969484-6a77-4566-a233-7f61773a9107,Marjory,Tolman,Video,Software Engineer Intern,"""In charity there is no excess.  -- Francis Bacon""",2018-09-28 13:11:00,1dfcf9c3-b098-4491-9b5b-91e043d31c7b,Duncan,Crozier,Video,Senior Software Developer
3bcc72a8-508f-49de-a0c8-b8ef2350f360,Zeb,Sango,,Lead Software Developer,"""If you push the extra ice button on the soft drink vending machine, you won't get any ice. If you push the no ice button, you'll get ice, but no cup.""",2018-09-20 15:51:31,a8e727d5-965d-4e1d-b2ef-ad84b3174bdb,Papageno,Gillman,Analytics,Senior Software Developer
9205dd58-283b-4506-b52f-0626b480ff6d,Shurwood,Bertolin,Analytics,Lead Software Developer,"""kernel, n.:  A part of an operating system that preserves the medieval  traditions of sorcery and black art.""",2018-08-31 09:37:09,641de194-f070-4747-9cb4-5cf4eb3ba343,Loise,Heinsh,,Data Engineer
cf189149-184f-4c81-89b4-41b4e1481f77,,O'Ruane,DevOps,DevOps Engineer,"""** MAXIMUM TERMINALS ACTIVE. TRY AGAIN LATER **""",2018-09-06 12:56:18,a3a38f28-fca4-4315-98e7-c93fa7425919,Dahlia,Staunton,DevOps,DevOps Engineer Intern
d913982a-7854-4de0-ac48-d16eb65abb5f,Northrop,Matley,Ad Serving,Lead Software Developer,,2018-09-16 08:52:16,e8a6701c-77a0-435a-a8e4-958311ec8666,Ludwig,Mangenot,Ad Serving,Senior Software Developer
370623c6-8332-423e-b0ce-d4066a434e3f,Mabelle,Keetch,Ad Serving,Senior Software Developer,"""Duty, n:  What one expects from others.  -- Oscar Wilde""",2018-09-24 15:12:12,2992bc31-01ed-4594-99dc-35a58297874a,Emlyn,Marsden,Data Insights,Data Scientist Intern
8378a444-581e-43f5-9357-8a6f0779d48b,Morty,Puttock,Quality Insurance,Software Engineer Intern,"""Under a government which imprisons any unjustly, the true place for a just man is also a prison.  -- Henry David Thoreau""",2018-07-13 15:08:00,ad15a886-f057-43cf-b56f-fd18b1384db6,Bethanne,Gasnoll,Support,Lead Technical Support Specialist
d0a67ada-4613-4a52-bcb3-12f6bbfb9a61,Janene,Tedman,Ad Serving,Director,"""I remember when I was a kid I used to come home from Sunday School and my mother would get drunk and try to make pancakes.  -- George Carlin""",2018-08-23 11:50:58,686e68a5-3079-455e-8bf5-dd4760d3e48d,Baudoin,Hampstead,Authoring Tools,Senior Software Developer
